data,ticker,setor,preco_fechamento,volume,retorno_acumulado
2024-12-04,WEGE3,Indústria,52.26,2671848,35.73
2024-12-05,WEGE3,Indústria,53.33,4174326,38.53
2024-12-06,WEGE3,Indústria,53.87,2602149,39.91
2024-12-09,WEGE3,Indústria,53.5,7021338,38.95
2024-12-10,WEGE3,Indústria,53.29,3924248,38.41
2024-12-11,WEGE3,Indústria,53.94,2066614,40.11
2024-12-12,WEGE3,Indústria,53.87,4569452,39.91
2024-12-13,WEGE3,Indústria,55.37,5550454,43.83
2024-12-16,WEGE3,Indústria,56.04,3609449,45.55
2024-12-17,WEGE3,Indústria,54.93,4154575,42.68
2024-12-18,WEGE3,Indústria,55.31,3156970,43.66
2024-12-19,WEGE3,Indústria,57.23,1854006,48.65
2024-12-20,WEGE3,Indústria,58.07,3030181,50.82
2024-12-23,WEGE3,Indústria,56.36,4246135,46.4
2024-12-24,WEGE3,Indústria,57.25,3066313,48.69
2024-12-25,WEGE3,Indústria,58.78,4878667,52.68
2024-12-26,WEGE3,Indústria,58.37,2686928,51.62
2024-12-27,WEGE3,Indústria,58.57,2776508,52.13
2024-12-30,WEGE3,Indústria,59.29,4953277,54.01
2024-12-31,WEGE3,Indústria,59.03,3652514,53.34
2024-01-02,SUZB3,Papel/Celulose,56.2,4413181,0.0
2024-01-03,SUZB3,Papel/Celulose,55.89,5277515,-0.54
2024-01-04,SUZB3,Papel/Celulose,57.84,8071131,2.93
2024-01-05,SUZB3,Papel/Celulose,60.54,4210444,7.72
2024-01-08,SUZB3,Papel/Celulose,60.37,1927982,7.42
2024-01-09,SUZB3,Papel/Celulose,59.22,2874897,5.38
2024-01-10,SUZB3,Papel/Celulose,58.19,3812959,3.54
2024-01-11,SUZB3,Papel/Celulose,57.27,9194472,1.91
2024-01-12,SUZB3,Papel/Celulose,55.68,1625128,-0.93
2024-01-15,SUZB3,Papel/Celulose,57.47,5964216,2.27
2024-01-16,SUZB3,Papel/Celulose,57.36,3576721,2.07
2024-01-17,SUZB3,Papel/Celulose,57.53,4969924,2.36
2024-01-18,SUZB3,Papel/Celulose,55.54,3106485,-1.17
2024-01-19,SUZB3,Papel/Celulose,53.27,2145286,-5.22
2024-01-22,SUZB3,Papel/Celulose,53.11,4758468,-5.5
2024-01-23,SUZB3,Papel/Celulose,53.11,4534455,-5.5
2024-01-24,SUZB3,Papel/Celulose,52.43,5314919,-6.71
2024-01-25,SUZB3,Papel/Celulose,53.21,3247343,-5.32
2024-01-26,SUZB3,Papel/Celulose,54.27,2421963,-3.43
2024-01-29,SUZB3,Papel/Celulose,53.26,1499446,-5.23
2024-01-30,SUZB3,Papel/Celulose,54.29,4924270,-3.4
2024-01-31,SUZB3,Papel/Celulose,54.4,4040765,-3.19
2024-02-01,SUZB3,Papel/Celulose,56.87,2016973,1.19
2024-02-02,SUZB3,Papel/Celulose,53.98,2497281,-3.95
2024-02-05,SUZB3,Papel/Celulose,54.37,2588581,-3.26
2024-02-06,SUZB3,Papel/Celulose,54.4,1557368,-3.21
2024-02-07,SUZB3,Papel/Celulose,54.29,2171999,-3.39
2024-02-08,SUZB3,Papel/Celulose,53.97,1854424,-3.97
2024-02-09,SUZB3,Papel/Celulose,53.62,2659797,-4.58
2024-02-12,SUZB3,Papel/Celulose,54.19,2259493,-3.57
2024-02-13,SUZB3,Papel/Celulose,56.93,1449164,1.3
2024-02-14,SUZB3,Papel/Celulose,59.04,8987049,5.06
2024-02-15,SUZB3,Papel/Celulose,58.24,6115091,3.62
2024-02-16,SUZB3,Papel/Celulose,57.18,2214396,1.75
2024-02-19,SUZB3,Papel/Celulose,57.33,3746043,2.02
2024-02-20,SUZB3,Papel/Celulose,54.85,4027806,-2.41
2024-02-21,SUZB3,Papel/Celulose,54.73,5930048,-2.62
2024-02-22,SUZB3,Papel/Celulose,54.27,2170997,-3.43
2024-02-23,SUZB3,Papel/Celulose,52.33,5643716,-6.88
2024-02-26,SUZB3,Papel/Celulose,53.5,2485656,-4.81
2024-02-27,SUZB3,Papel/Celulose,54.49,1676248,-3.05
2024-02-28,SUZB3,Papel/Celulose,53.96,4695279,-3.98
2024-02-29,SUZB3,Papel/Celulose,53.83,6233067,-4.22
2024-03-01,SUZB3,Papel/Celulose,55.25,11922697,-1.69
2024-03-04,SUZB3,Papel/Celulose,55.1,1794321,-1.96
2024-03-05,SUZB3,Papel/Celulose,54.72,4636451,-2.63
2024-03-06,SUZB3,Papel/Celulose,54.28,2663360,-3.42
2024-03-07,SUZB3,Papel/Celulose,55.08,4836391,-1.99
2024-03-08,SUZB3,Papel/Celulose,54.87,1567128,-2.36
2024-03-11,SUZB3,Papel/Celulose,51.88,1738642,-7.69
2024-03-12,SUZB3,Papel/Celulose,54.05,2217880,-3.82
2024-03-13,SUZB3,Papel/Celulose,54.03,3400666,-3.86
2024-03-14,SUZB3,Papel/Celulose,54.06,2372510,-3.8
2024-03-15,SUZB3,Papel/Celulose,54.46,4544949,-3.1
2024-03-18,SUZB3,Papel/Celulose,54.46,5462664,-3.1
2024-03-19,SUZB3,Papel/Celulose,54.93,4411779,-2.26
2024-03-20,SUZB3,Papel/Celulose,52.96,7343997,-5.76
2024-03-21,SUZB3,Papel/Celulose,55.01,4024508,-2.12
2024-03-22,SUZB3,Papel/Celulose,54.1,1778981,-3.74
2024-03-25,SUZB3,Papel/Celulose,53.79,6463543,-4.29
2024-03-26,SUZB3,Papel/Celulose,53.15,2415512,-5.43
2024-03-27,SUZB3,Papel/Celulose,54.33,5153616,-3.33
2024-03-28,SUZB3,Papel/Celulose,53.73,7180410,-4.4
2024-03-29,SUZB3,Papel/Celulose,51.92,4107577,-7.62
2024-04-01,SUZB3,Papel/Celulose,53.64,1547143,-4.55
2024-04-02,SUZB3,Papel/Celulose,55.25,2065522,-1.69
2024-04-03,SUZB3,Papel/Celulose,55.81,6333554,-0.7
2024-04-04,SUZB3,Papel/Celulose,57.24,3003950,1.84
2024-04-05,SUZB3,Papel/Celulose,60.03,3401703,6.81
2024-04-08,SUZB3,Papel/Celulose,62.01,4777424,10.34
2024-04-09,SUZB3,Papel/Celulose,61.6,4630435,9.6
2024-04-10,SUZB3,Papel/Celulose,64.58,3758009,14.92
2024-04-11,SUZB3,Papel/Celulose,65.08,2945136,15.8
2024-04-12,SUZB3,Papel/Celulose,66.91,2795903,19.06
2024-04-15,SUZB3,Papel/Celulose,63.09,5020044,12.26
2024-04-16,SUZB3,Papel/Celulose,63.57,4311449,13.12
2024-04-17,SUZB3,Papel/Celulose,62.81,2874387,11.77
2024-04-18,SUZB3,Papel/Celulose,63.6,5615584,13.17
2024-04-19,SUZB3,Papel/Celulose,64.97,3064769,15.6
2024-04-22,SUZB3,Papel/Celulose,61.3,2135409,9.07
2024-04-23,SUZB3,Papel/Celulose,61.2,2236705,8.9
2024-04-24,SUZB3,Papel/Celulose,62.76,2003947,11.67
2024-04-25,SUZB3,Papel/Celulose,63.69,2852752,13.33
2024-04-26,SUZB3,Papel/Celulose,64.22,6057829,14.27
2024-04-29,SUZB3,Papel/Celulose,64.11,2185712,14.07
2024-04-30,SUZB3,Papel/Celulose,64.21,3592065,14.25
2024-05-01,SUZB3,Papel/Celulose,64.65,2354067,15.04
2024-05-02,SUZB3,Papel/Celulose,63.6,2870065,13.17
2024-05-03,SUZB3,Papel/Celulose,62.06,1536441,10.43
2024-05-06,SUZB3,Papel/Celulose,63.3,2927709,12.63
2024-05-07,SUZB3,Papel/Celulose,63.47,2967253,12.94
2024-05-08,SUZB3,Papel/Celulose,64.1,4282913,14.06
2024-05-09,SUZB3,Papel/Celulose,63.2,3655123,12.45
2024-05-10,SUZB3,Papel/Celulose,62.71,1795517,11.58
2024-05-13,SUZB3,Papel/Celulose,63.67,5621443,13.3
2024-05-14,SUZB3,Papel/Celulose,62.32,3631482,10.89
2024-05-15,SUZB3,Papel/Celulose,61.15,3609922,8.81
2024-05-16,SUZB3,Papel/Celulose,62.23,3254043,10.72
2024-05-17,SUZB3,Papel/Celulose,62.09,2523408,10.47
2024-05-20,SUZB3,Papel/Celulose,62.04,3645124,10.39
2024-05-21,SUZB3,Papel/Celulose,62.87,4146579,11.87
2024-05-22,SUZB3,Papel/Celulose,62.63,1364845,11.44
2024-05-23,SUZB3,Papel/Celulose,62.79,2497047,11.72
2024-05-24,SUZB3,Papel/Celulose,61.01,2877770,8.56
2024-05-27,SUZB3,Papel/Celulose,60.75,3715728,8.09
2024-05-28,SUZB3,Papel/Celulose,61.77,5936649,9.9
2024-05-29,SUZB3,Papel/Celulose,61.47,2222469,9.38
2024-05-30,SUZB3,Papel/Celulose,61.89,2548509,10.13
2024-05-31,SUZB3,Papel/Celulose,62.27,2530007,10.79
2024-06-03,SUZB3,Papel/Celulose,62.34,2189614,10.93
2024-06-04,SUZB3,Papel/Celulose,62.18,2748062,10.65
2024-06-05,SUZB3,Papel/Celulose,62.61,4806122,11.41
2024-06-06,SUZB3,Papel/Celulose,64.4,1930099,14.58
2024-06-07,SUZB3,Papel/Celulose,65.14,4048703,15.91
2024-06-10,SUZB3,Papel/Celulose,65.24,1395898,16.09
2024-06-11,SUZB3,Papel/Celulose,65.65,2469017,16.81
2024-06-12,SUZB3,Papel/Celulose,64.48,2772487,14.74
2024-06-13,SUZB3,Papel/Celulose,64.79,7552806,15.28
2024-06-14,SUZB3,Papel/Celulose,68.47,2849342,21.83
2024-06-17,SUZB3,Papel/Celulose,69.13,1087485,23.0
2024-06-18,SUZB3,Papel/Celulose,70.47,1203272,25.39
2024-06-19,SUZB3,Papel/Celulose,69.93,3325114,24.44
2024-06-20,SUZB3,Papel/Celulose,70.26,4443200,25.01
2024-06-21,SUZB3,Papel/Celulose,67.04,3944086,19.28
2024-06-24,SUZB3,Papel/Celulose,66.74,3554713,18.75
2024-06-25,SUZB3,Papel/Celulose,66.84,5845190,18.93
2024-06-26,SUZB3,Papel/Celulose,68.19,2496010,21.33
2024-06-27,SUZB3,Papel/Celulose,67.7,5113809,20.46
2024-06-28,SUZB3,Papel/Celulose,67.45,1445538,20.02
2024-07-01,SUZB3,Papel/Celulose,68.21,2079267,21.38
2024-07-02,SUZB3,Papel/Celulose,65.78,1324412,17.05
2024-07-03,SUZB3,Papel/Celulose,65.03,2849281,15.72
2024-07-04,SUZB3,Papel/Celulose,64.41,3194270,14.6
2024-07-05,SUZB3,Papel/Celulose,66.03,3460939,17.49
2024-07-08,SUZB3,Papel/Celulose,66.0,3371747,17.44
2024-07-09,SUZB3,Papel/Celulose,67.55,2055898,20.2
2024-07-10,SUZB3,Papel/Celulose,67.13,2972397,19.45
2024-07-11,SUZB3,Papel/Celulose,67.45,1546147,20.01
2024-07-12,SUZB3,Papel/Celulose,68.4,6463066,21.72
2024-07-15,SUZB3,Papel/Celulose,66.32,2808572,18.0
2024-07-16,SUZB3,Papel/Celulose,66.63,2560100,18.56
2024-07-17,SUZB3,Papel/Celulose,66.44,7235211,18.23
2024-07-18,SUZB3,Papel/Celulose,65.4,1756575,16.38
2024-07-19,SUZB3,Papel/Celulose,65.08,1862083,15.79
2024-07-22,SUZB3,Papel/Celulose,68.35,1889626,21.61
2024-07-23,SUZB3,Papel/Celulose,69.0,3159942,22.77
2024-07-24,SUZB3,Papel/Celulose,66.45,4056438,18.24
2024-07-25,SUZB3,Papel/Celulose,65.38,4731901,16.33
2024-07-26,SUZB3,Papel/Celulose,66.46,11828206,18.26
2024-07-29,SUZB3,Papel/Celulose,68.77,1061595,22.37
2024-07-30,SUZB3,Papel/Celulose,68.35,4432027,21.61
2024-07-31,SUZB3,Papel/Celulose,66.82,2474217,18.89
2024-08-01,SUZB3,Papel/Celulose,67.35,2438253,19.84
2024-08-02,SUZB3,Papel/Celulose,65.99,2397924,17.42
2024-08-05,SUZB3,Papel/Celulose,65.79,2075297,17.07
2024-08-06,SUZB3,Papel/Celulose,65.05,7589394,15.74
2024-08-07,SUZB3,Papel/Celulose,66.44,4981037,18.21
2024-08-08,SUZB3,Papel/Celulose,67.7,3307152,20.46
2024-08-09,SUZB3,Papel/Celulose,66.07,6423719,17.56
2024-08-12,SUZB3,Papel/Celulose,66.33,1534531,18.02
2024-08-13,SUZB3,Papel/Celulose,65.66,1680576,16.84
2024-08-14,SUZB3,Papel/Celulose,66.51,1100214,18.35
2024-08-15,SUZB3,Papel/Celulose,67.6,2304312,20.28
2024-08-16,SUZB3,Papel/Celulose,67.57,3544293,20.23
2024-08-19,SUZB3,Papel/Celulose,69.43,3441538,23.54
2024-08-20,SUZB3,Papel/Celulose,70.33,3522462,25.15
2024-08-21,SUZB3,Papel/Celulose,71.66,1614396,27.5
2024-08-22,SUZB3,Papel/Celulose,71.29,4884499,26.85
2024-08-23,SUZB3,Papel/Celulose,71.24,3685120,26.77
2024-08-26,SUZB3,Papel/Celulose,71.33,4716262,26.91
2024-08-27,SUZB3,Papel/Celulose,71.61,1268846,27.42
2024-08-28,SUZB3,Papel/Celulose,70.17,3819940,24.87
2024-08-29,SUZB3,Papel/Celulose,69.39,1805083,23.48
2024-08-30,SUZB3,Papel/Celulose,69.05,2680029,22.87
2024-09-02,SUZB3,Papel/Celulose,70.02,4270247,24.6
2024-09-03,SUZB3,Papel/Celulose,72.08,3421353,28.25
2024-09-04,SUZB3,Papel/Celulose,71.67,2135539,27.52
2024-09-05,SUZB3,Papel/Celulose,74.13,3279286,31.9
2024-09-06,SUZB3,Papel/Celulose,74.16,1520017,31.96
2024-09-09,SUZB3,Papel/Celulose,76.4,5810247,35.94
2024-09-10,SUZB3,Papel/Celulose,76.76,2950124,36.58
2024-09-11,SUZB3,Papel/Celulose,77.12,5718831,37.22
2024-09-12,SUZB3,Papel/Celulose,76.71,2512362,36.5
2024-09-13,SUZB3,Papel/Celulose,80.4,2516078,43.06
2024-09-16,SUZB3,Papel/Celulose,79.1,2230879,40.75
2024-09-17,SUZB3,Papel/Celulose,80.58,5066125,43.39
2024-09-18,SUZB3,Papel/Celulose,80.37,2292800,43.01
2024-09-19,SUZB3,Papel/Celulose,79.19,4512210,40.91
2024-09-20,SUZB3,Papel/Celulose,78.51,2700030,39.7
2024-09-23,SUZB3,Papel/Celulose,77.44,1217144,37.8
2024-09-24,SUZB3,Papel/Celulose,81.22,2457961,44.53
2024-09-25,SUZB3,Papel/Celulose,81.86,1812913,45.66
2024-09-26,SUZB3,Papel/Celulose,80.55,3324904,43.32
2024-09-27,SUZB3,Papel/Celulose,79.89,1802700,42.15
2024-09-30,SUZB3,Papel/Celulose,77.28,5193859,37.5
2024-10-01,SUZB3,Papel/Celulose,77.59,3123491,38.06
2024-10-02,SUZB3,Papel/Celulose,76.93,2991250,36.89
2024-10-03,SUZB3,Papel/Celulose,78.26,4537769,39.25
2024-10-04,SUZB3,Papel/Celulose,79.77,5293305,41.94
2024-10-07,SUZB3,Papel/Celulose,78.14,3236330,39.04
2024-10-08,SUZB3,Papel/Celulose,78.35,2223070,39.42
2024-10-09,SUZB3,Papel/Celulose,77.9,1346494,38.61
2024-10-10,SUZB3,Papel/Celulose,77.41,2319761,37.74
2024-10-11,SUZB3,Papel/Celulose,78.87,2400995,40.34
2024-10-14,SUZB3,Papel/Celulose,76.01,3448771,35.25
2024-10-15,SUZB3,Papel/Celulose,74.75,2750866,33.0
2024-10-16,SUZB3,Papel/Celulose,73.98,4611051,31.63
2024-10-17,SUZB3,Papel/Celulose,75.23,2406077,33.87
2024-10-18,SUZB3,Papel/Celulose,78.22,3177100,39.18
2024-10-21,SUZB3,Papel/Celulose,79.91,5909038,42.19
2024-10-22,SUZB3,Papel/Celulose,77.95,3878319,38.7
2024-10-23,SUZB3,Papel/Celulose,78.89,3172343,40.37
2024-10-24,SUZB3,Papel/Celulose,79.87,2419394,42.12
2024-10-25,SUZB3,Papel/Celulose,80.88,2381841,43.92
2024-10-28,SUZB3,Papel/Celulose,80.07,2136529,42.47
2024-10-29,SUZB3,Papel/Celulose,80.58,2494244,43.38
2024-10-30,SUZB3,Papel/Celulose,80.5,4769885,43.23
2024-10-31,SUZB3,Papel/Celulose,81.87,2925733,45.68
2024-11-01,SUZB3,Papel/Celulose,78.76,1664630,40.15
2024-11-04,SUZB3,Papel/Celulose,78.43,7913531,39.56
2024-11-05,SUZB3,Papel/Celulose,80.91,3836160,43.97
2024-11-06,SUZB3,Papel/Celulose,78.02,1617719,38.82
2024-11-07,SUZB3,Papel/Celulose,81.17,2621023,44.44
2024-11-08,SUZB3,Papel/Celulose,78.9,3455380,40.38
2024-11-11,SUZB3,Papel/Celulose,78.52,7665927,39.71
2024-11-12,SUZB3,Papel/Celulose,80.38,1878424,43.03
2024-11-13,SUZB3,Papel/Celulose,79.71,5325517,41.84
2024-11-14,SUZB3,Papel/Celulose,76.31,6581302,35.78
2024-11-15,SUZB3,Papel/Celulose,75.22,2387298,33.84
2024-11-18,SUZB3,Papel/Celulose,77.29,2845482,37.53
2024-11-19,SUZB3,Papel/Celulose,76.29,1947087,35.75
2024-11-20,SUZB3,Papel/Celulose,75.45,2952814,34.25
2024-11-21,SUZB3,Papel/Celulose,76.83,3209754,36.71
2024-11-22,SUZB3,Papel/Celulose,75.92,4546303,35.08
2024-11-25,SUZB3,Papel/Celulose,77.18,5638291,37.33
2024-11-26,SUZB3,Papel/Celulose,78.04,2248900,38.87
2024-11-27,SUZB3,Papel/Celulose,77.38,1222413,37.69
2024-11-28,SUZB3,Papel/Celulose,80.98,3234476,44.09
2024-11-29,SUZB3,Papel/Celulose,81.66,3785803,45.3
2024-12-02,SUZB3,Papel/Celulose,84.27,3703203,49.94
2024-12-03,SUZB3,Papel/Celulose,82.87,2776393,47.46
2024-12-04,SUZB3,Papel/Celulose,81.39,3479419,44.82
2024-12-05,SUZB3,Papel/Celulose,82.05,6974159,46.0
2024-12-06,SUZB3,Papel/Celulose,83.13,3956487,47.92
2024-12-09,SUZB3,Papel/Celulose,80.55,2712322,43.33
2024-12-10,SUZB3,Papel/Celulose,80.1,2545661,42.54
2024-12-11,SUZB3,Papel/Celulose,80.34,3002854,42.95
2024-12-12,SUZB3,Papel/Celulose,80.35,7410214,42.98
2024-12-13,SUZB3,Papel/Celulose,82.81,2982730,47.36
2024-12-16,SUZB3,Papel/Celulose,83.73,3236822,48.99
2024-12-17,SUZB3,Papel/Celulose,81.9,2568527,45.74
2024-12-18,SUZB3,Papel/Celulose,82.12,5663154,46.13
2024-12-19,SUZB3,Papel/Celulose,82.46,8709445,46.73
2024-12-20,SUZB3,Papel/Celulose,86.21,4095119,53.4
2024-12-23,SUZB3,Papel/Celulose,84.85,3407149,50.98
2024-12-24,SUZB3,Papel/Celulose,84.16,3329695,49.74
2024-12-25,SUZB3,Papel/Celulose,84.1,992365,49.64
2024-12-26,SUZB3,Papel/Celulose,87.96,4744873,56.52
2024-12-27,SUZB3,Papel/Celulose,86.87,3495836,54.57
2024-12-30,SUZB3,Papel/Celulose,87.09,4049771,54.96
2024-12-31,SUZB3,Papel/Celulose,86.92,2290472,54.66
